,venue,latitude,longitude,category,center_lat,center_long
38,The Linda WAMC Performing Arts Studio,42.66566160115554,-73.77343803952922,Concert Hall,42.68631361101183,-73.77629790383422
39,The Home Depot,42.685068,-73.7927506,Hardware,42.68631361101183,-73.77629790383422
40,Papa John's Pizza,42.69690704345703,-73.76802825927734,Pizza,42.68631361101183,-73.77629790383422
41,Price Chopper,42.7086489436123,-73.77592214143401,Grocery Store,42.68631361101183,-73.77629790383422
42,Little Anthonys,42.68846422552287,-73.7992811765794,Pizza,42.68631361101183,-73.77629790383422
43,Cumberland Farms,42.692408,-73.80328,Convenience Store,42.68631361101183,-73.77629790383422
44,ShopRite of Albany,42.67693595229855,-73.78508396272589,Supermarket,42.68631361101183,-73.77629790383422
45,Dunkin',42.705409,-73.7753187,Donuts,42.68631361101183,-73.77629790383422
46,Afghan Kebab Express,42.66459104782546,-73.77212638853295,Middle Eastern,42.68631361101183,-73.77629790383422
47,Rainbow Nails,42.692878278005615,-73.80485803549385,Spa,42.68631361101183,-73.77629790383422
48,The Low Beat,42.665415367672594,-73.77325640921643,Bar,42.68631361101183,-73.77629790383422
49,SUBWAY,42.70721111087963,-73.7759600890655,Sandwiches,42.68631361101183,-73.77629790383422
50,Stewart's Shops,42.67061074216532,-73.77973444460976,Convenience Store,42.68631361101183,-73.77629790383422
51,Family Dollar,42.668516,-73.7791,Discount Store,42.68631361101183,-73.77629790383422
52,Planet Fitness,42.708296402955135,-73.77528721473097,Gym / Fitness,42.68631361101183,-73.77629790383422
53,Citizens Bank,42.70734743280745,-73.77560466527939,Bank,42.68631361101183,-73.77629790383422
54,Dunkin',42.68553422162102,-73.79689394389919,Donuts,42.68631361101183,-73.77629790383422
55,Citizens Bank,42.66632106859772,-73.7902574148211,Bank,42.68631361101183,-73.77629790383422
56,Inferno Pizzeria,42.70778853681596,-73.77857224065768,Pizza,42.68631361101183,-73.77629790383422
57,Franks Ice Cream & Restaurant,42.70768738404884,-73.77831135931828,Ice Cream,42.68631361101183,-73.77629790383422
58,Dollar Tree,42.70655580646719,-73.7775277715915,Discount Store,42.68631361101183,-73.77629790383422
59,Stewart's Shops,42.6735678567018,-73.75127387748573,Convenience Store,42.68631361101183,-73.77629790383422
60,Pauly's Hotel,42.665401365076406,-73.77341097441527,Bar,42.68631361101183,-73.77629790383422
61,Rite Aid,42.7061271,-73.776075,Pharmacy,42.68631361101183,-73.77629790383422
62,Waterson Park,42.68268014839938,-73.79865738589355,Park,42.68631361101183,-73.77629790383422
63,Ziebart,42.68946541270552,-73.80138028897787,Moving Target,42.68631361101183,-73.77629790383422
64,Pizza Central,42.69046783447141,-73.80162477493286,Pizza,42.68631361101183,-73.77629790383422
65,LA Boxing- Albany,42.70548503880293,-73.77577508402223,Martial Arts,42.68631361101183,-73.77629790383422
66,McDonald's,42.70638658174833,-73.77539612352848,Fast Food,42.68631361101183,-73.77629790383422
67,Wheeler's Liquor Store,42.6917610168457,-73.80270385742188,Liquor Store,42.68631361101183,-73.77629790383422
68,The Little Gym,42.707428852904776,-73.77730945503238,Playground,42.68631361101183,-73.77629790383422
69,Kimberly Square,42.70759853781185,-73.77660279716567,Mall,42.68631361101183,-73.77629790383422
0,Coccadotts Cake Shop,42.6935862095315,-73.8050432264687,Bakery,42.686635529392376,-73.80680810503911
1,Pellegrino Importing,42.69433249347109,-73.80590828175596,Italian,42.686635529392376,-73.80680810503911
2,Oliver's Beverage (Brew Crew),42.680771483464106,-73.79246251359123,Liquor Store,42.686635529392376,-73.80680810503911
3,Grappa 72 Ristorante,42.67916182928948,-73.79075210240067,Italian,42.686635529392376,-73.80680810503911
4,TJ's Cafe,42.69104262155052,-73.80203387434453,American,42.686635529392376,-73.80680810503911
5,Barcelona Restaurant,42.67699506061559,-73.82541381995556,Mediterranean,42.686635529392376,-73.80680810503911
6,Grandma's Restaurant And Pie Shop,42.69891389359805,-73.81081151202378,American,42.686635529392376,-73.80680810503911
7,City Line Bar and Grill,42.6773381,-73.8264228,American,42.686635529392376,-73.80680810503911
8,Ralph's Tavern,42.701552867416126,-73.81502439405796,American,42.686635529392376,-73.80680810503911
9,Lynn's Uptown Sports Tavern,42.67747836997766,-73.79657613864346,Sports Bar,42.686635529392376,-73.80680810503911
10,Arlenes Artist Materials,42.70016177181113,-73.82173151487838,Arts & Crafts,42.686635529392376,-73.80680810503911
11,Honest Weight Food Co-op,42.67869,-73.78191,Organic Grocery,42.686635529392376,-73.80680810503911
12,Golden Cue Billiard Lounge,42.684524907766125,-73.79872727802724,Billiards,42.686635529392376,-73.80680810503911
13,Uncommon Grounds Coffee,42.67680142537433,-73.82366209188972,Coffee Shop,42.686635529392376,-73.80680810503911
14,Best Fitness Albany,42.68176779435235,-73.79011158080272,Gym,42.686635529392376,-73.80680810503911
15,Pepper Jacks,42.67291279419581,-73.78537814509545,American,42.686635529392376,-73.80680810503911
16,Kurver Kreme,42.70329745087105,-73.81599446687775,Ice Cream,42.686635529392376,-73.80680810503911
17,SEFCU Arena,42.681839156448206,-73.82846909230024,Stadium,42.686635529392376,-73.80680810503911
18,Caffe Italia,42.6745438361367,-73.78373882427944,Italian,42.686635529392376,-73.80680810503911
19,University Wine & Liquor,42.677098035937846,-73.82356258214087,Liquor Store,42.686635529392376,-73.80680810503911
20,Gateway Diner,42.68114,-73.79041,Diner,42.686635529392376,-73.80680810503911
21,Capital Thai,42.684688679851725,-73.79485712466433,Thai,42.686635529392376,-73.80680810503911
22,Westgate Pizza,42.68173141001128,-73.79043360823198,Pizza,42.686635529392376,-73.80680810503911
23,Stewart's Shops,42.69784994981693,-73.79150169636964,Convenience Store,42.686635529392376,-73.80680810503911
24,Restaurant Depot,42.70206246977697,-73.82612023124575,Kitchen Supply,42.686635529392376,-73.80680810503911
25,DiBella's Old Fashioned Submarines,42.67678487991969,-73.82351142654146,Sandwiches,42.686635529392376,-73.80680810503911
26,Buckingham Lake Park,42.66423956665297,-73.80845162047126,Playground,42.686635529392376,-73.80680810503911
27,Zero Gravity,42.69675820981828,-73.8097569276446,Arcade,42.686635529392376,-73.80680810503911
28,Starbucks,42.67841,-73.83036,Coffee Shop,42.686635529392376,-73.80680810503911
29,Northeast Chinese/东北饭店,42.680024821180254,-73.79151897851166,Chinese,42.686635529392376,-73.80680810503911
30,Subway #20468,42.67985364821287,-73.79076105444813,Sandwiches,42.686635529392376,-73.80680810503911
31,Cumberland Farms,42.692408,-73.80328,Convenience Store,42.686635529392376,-73.80680810503911
32,CVS pharmacy,42.68077258110379,-73.78992605803082,Pharmacy,42.686635529392376,-73.80680810503911
33,Hannaford Supermarket,42.6798367,-73.792397,Supermarket,42.686635529392376,-73.80680810503911
34,University at Albany Performing Arts Center,42.68573568762724,-73.82312938784692,Theater,42.686635529392376,-73.80680810503911
35,Asian Food Market,42.68027782398499,-73.79292388153223,Supermarket,42.686635529392376,-73.80680810503911
36,Hokkaido,42.6797394836226,-73.79007515291617,Sushi,42.686635529392376,-73.80680810503911
37,Starbucks,42.685241,-73.825412,Coffee Shop,42.686635529392376,-73.80680810503911
38,Best Fitness Fuller Road,42.69823890995283,-73.82566309988839,Gym / Fitness,42.686635529392376,-73.80680810503911
39,Rainbow Nails,42.692878278005615,-73.80485803549385,Spa,42.686635529392376,-73.80680810503911
40,Maggie's Sports Bar & Café,42.676724914532514,-73.8248577612033,Sports Bar,42.686635529392376,-73.80680810503911
41,SUBWAY,42.6785308646803,-73.80882370244679,Sandwiches,42.686635529392376,-73.80680810503911
42,Little Anthonys,42.68846422552287,-73.7992811765794,Pizza,42.686635529392376,-73.80680810503911
43,Asian Supermarket,42.69755827764189,-73.80963959899692,Grocery Store,42.686635529392376,-73.80680810503911
44,Boston Market,42.6773274,-73.8232964,American,42.686635529392376,-73.80680810503911
45,Courtyard by Marriott Albany Thruway,42.690430732897006,-73.82050672176774,Hotel,42.686635529392376,-73.80680810503911
46,Jersey Mike's Subs,42.67657116837204,-73.82457872023774,Sandwiches,42.686635529392376,-73.80680810503911
47,TownePlace Suites Albany University Area,42.68690119472341,-73.8140638335608,Hotel,42.686635529392376,-73.80680810503911
48,Pine Bush Preserve,42.69643873,-73.83096773,Preserve,42.686635529392376,-73.80680810503911
49,Fairfield Inn,42.687762,-73.815031,Hotel,42.686635529392376,-73.80680810503911
50,Albany Dance & Fitness,42.69432550800883,-73.80636202935025,Gym / Fitness,42.686635529392376,-73.80680810503911
51,Enterprise Rent-A-Car,42.6799336,-73.792673,Rental Car,42.686635529392376,-73.80680810503911
52,Hertz,42.678985,-73.790351,Rental Car,42.686635529392376,-73.80680810503911
53,Zombie Planet,42.69671614157268,-73.80912358824718,Hobbies,42.686635529392376,-73.80680810503911
54,Stewart's Shops,42.6742347426252,-73.81655758790058,Convenience Store,42.686635529392376,-73.80680810503911
55,The UPS Store,42.6826267,-73.7908592,Shipping Store,42.686635529392376,-73.80680810503911
56,The Home Depot,42.685068,-73.7927506,Hardware,42.686635529392376,-73.80680810503911
57,Sally Beauty,42.68201289692807,-73.78983420810007,Cosmetics,42.686635529392376,-73.80680810503911
58,Ocean State Job Lot,42.68239102166095,-73.78944770338232,Department Store,42.686635529392376,-73.80680810503911
59,TD Bank,42.69751451381719,-73.81071478128433,Bank,42.686635529392376,-73.80680810503911
60,Across the Street Pub,42.67803806127652,-73.8291455084813,American,42.686635529392376,-73.80680810503911
61,Tim Hortons,42.6851854116531,-73.8252471769484,Coffee Shop,42.686635529392376,-73.80680810503911
62,Petco,42.70636490121287,-73.82132905219508,Pet Store,42.686635529392376,-73.80680810503911
63,Subway,42.690804,-73.821673,Sandwiches,42.686635529392376,-73.80680810503911
64,Penske Truck Rental,42.700324646125175,-73.82344296795281,Rental Service,42.686635529392376,-73.80680810503911
65,Dollar Tree,42.68265942643304,-73.78901961328384,Discount Store,42.686635529392376,-73.80680810503911
66,Dunkin',42.68553422162102,-73.79689394389919,Donuts,42.686635529392376,-73.80680810503911
67,GameStop,42.70633239287209,-73.82158968590659,Video Games,42.686635529392376,-73.80680810503911
68,Great American Grill,42.6885290107202,-73.81543404994052,American,42.686635529392376,-73.80680810503911
69,Marriott SpringHill Suites,42.70393560507916,-73.81533890962606,Hotel,42.686635529392376,-73.80680810503911
70,Dunkin',42.70401416829199,-73.8163027434947,Donuts,42.686635529392376,-73.80680810503911
71,Hilton Garden Inn,42.6884419,-73.8158247,Hotel,42.686635529392376,-73.80680810503911
72,Little Caesars Pizza,42.6843446914655,-73.79437414185415,Pizza,42.686635529392376,-73.80680810503911
73,SUBWAY,42.701051692150095,-73.81929544907382,Sandwiches,42.686635529392376,-73.80680810503911
74,CVS pharmacy,42.67631506447773,-73.82340234777388,Pharmacy,42.686635529392376,-73.80680810503911
75,Rite Aid,42.6771893,-73.8227571,Pharmacy,42.686635529392376,-73.80680810503911
76,CrestHill Suites,42.689392,-73.81812599999999,Hotel,42.686635529392376,-73.80680810503911
77,ShopRite of Albany,42.67693595229855,-73.78508396272589,Supermarket,42.686635529392376,-73.80680810503911
78,Popeyes Louisiana Kitchen,42.679751184910685,-73.79084935970593,Fried Chicken,42.686635529392376,-73.80680810503911
79,Price Chopper,42.683353,-73.789774,Supermarket,42.686635529392376,-73.80680810503911
80,Valvoline Instant Oil Change,42.681057,-73.791675,Automotive,42.686635529392376,-73.80680810503911
81,Stewart's Shops,42.70143163211185,-73.8196331508909,Convenience Store,42.686635529392376,-73.80680810503911
82,Ziebart,42.68946541270552,-73.80138028897787,Moving Target,42.686635529392376,-73.80680810503911
83,Lobby Bar - Hilton Garden Inn Albany,42.68827767620504,-73.8156886468565,Hotel Bar,42.686635529392376,-73.80680810503911
84,Waterson Park,42.68268014839938,-73.79865738589355,Park,42.686635529392376,-73.80680810503911
85,The Party Warehouse,42.698341381925,-73.82360677934005,Hobbies,42.686635529392376,-73.80680810503911
86,Freihofer's Bakery Outlet,42.70092422341627,-73.81971582901728,Bakery,42.686635529392376,-73.80680810503911
87,Northern Lights Smoke Shop,42.70156534879437,-73.81877550231704,Smoke Shop,42.686635529392376,-73.80680810503911
88,Lorraine Michaels Dance,42.699493408203125,-73.82290649414062,Dance Studio,42.686635529392376,-73.80680810503911
89,Dewey's Diner,42.70059165585745,-73.82115755556374,Diner,42.686635529392376,-73.80680810503911
90,Inga's Diner,42.70090653857349,-73.82062911517903,Diner,42.686635529392376,-73.80680810503911
91,Sweet Willy's Pizzeria,42.690534,-73.783292,Pizza,42.686635529392376,-73.80680810503911
92,Bargain Outlet,42.699098,-73.824172,Hardware,42.686635529392376,-73.80680810503911
93,Dataflow,42.699317,-73.825149,Electronics,42.686635529392376,-73.80680810503911
94,Fluffalicious Bake Shoppe,42.70117568969727,-73.8242416381836,Bakery,42.686635529392376,-73.80680810503911
95,Six Mile Water Pine Bush,42.69654282633345,-73.83091621739597,Lake,42.686635529392376,-73.80680810503911
96,Flamin' Foods,42.698994947701344,-73.83096216640146,Food Truck,42.686635529392376,-73.80680810503911
97,"Albany, NY",42.69573,-73.833755,Scenic Lookout,42.686635529392376,-73.80680810503911
98,CDTA Bus Stop,42.667017,-73.79321,Bus Stop,42.686635529392376,-73.80680810503911
99,Ryan's Farmers Market,42.70077726666667,-73.82988452911377,Farmer's Market,42.686635529392376,-73.80680810503911
0,Westmere Beverage,42.68898307073597,-73.86297003433236,Beer Store,42.687254991811294,-73.86782997865039
1,Sushi Tei,42.68970554413781,-73.86635075309123,Sushi,42.687254991811294,-73.86782997865039
2,Athos Restaurant,42.6900985563684,-73.86706836973966,Greek,42.687254991811294,-73.86782997865039
3,Planet Beach,42.68967342423523,-73.86611057356276,Spa,42.687254991811294,-73.86782997865039
4,Short And Stout Tea,42.68820510860403,-73.86188126727946,Café,42.687254991811294,-73.86782997865039
5,Ania Hair Studio & Spa,42.68748626855629,-73.8588859539871,Salon / Barbershop,42.687254991811294,-73.86782997865039
6,Capital City Diner,42.688319,-73.85969,Diner,42.687254991811294,-73.86782997865039
7,Blowfish,42.68696395502823,-73.85890510626787,Sushi,42.687254991811294,-73.86782997865039
8,Funny Bone Comedy Club & Restaurant,42.68957495759046,-73.85122336791363,Comedy Club,42.687254991811294,-73.86782997865039
9,Hana Japanese Steakhouse and Sushi Bar,42.6848122902961,-73.85040414815532,Japanese,42.687254991811294,-73.86782997865039
10,Zumiez,42.68912437692524,-73.84939141667034,Apparel,42.687254991811294,-73.86782997865039
11,Apple Crossgates,42.688834,-73.849306,Electronics,42.687254991811294,-73.86782997865039
12,The Standard Restaurant & Lounge,42.68903629286092,-73.85034904405215,American,42.687254991811294,-73.86782997865039
13,Cafe Calabria Restaurant and Catering,42.688572347443255,-73.86164524295204,Italian,42.687254991811294,-73.86782997865039
14,Victoria's Secret,42.68972684251819,-73.85147191128961,Lingerie,42.687254991811294,-73.86782997865039
15,The Hot Yoga Spot,42.6853782,-73.840233,Yoga Studio,42.687254991811294,-73.86782997865039
16,VENT Fitness,42.6973807,-73.8908625,Gym,42.687254991811294,-73.86782997865039
17,Auntie Anne's,42.68941968562499,-73.84998987940538,Bakery,42.687254991811294,-73.86782997865039
18,Regal Crossgates & IMAX,42.690906,-73.85248,Movie Theater,42.687254991811294,-73.86782997865039
19,Five Guys,42.682244,-73.842205,Burgers,42.687254991811294,-73.86782997865039
20,Residence Inn Albany Washington Avenue,42.69248657732634,-73.85000914335251,Hotel,42.687254991811294,-73.86782997865039
21,fin - your fishmonger,42.6974576,-73.8889958,Fish Market,42.687254991811294,-73.86782997865039
22,Blaze Pizza,42.683463,-73.840269,Pizza,42.687254991811294,-73.86782997865039
23,Bath & Body Works,42.689746121265685,-73.85139789130244,Cosmetics,42.687254991811294,-73.86782997865039
24,MezzaNotte Ristorante,42.69700336318606,-73.88638811879868,Italian,42.687254991811294,-73.86782997865039
25,Lush,42.68886297765388,-73.84876191616064,Cosmetics,42.687254991811294,-73.86782997865039
26,WW (Weight Watchers),42.68697813245139,-73.85891196217541,Weight Loss Center,42.687254991811294,-73.86782997865039
27,Lego Store,42.68959,-73.849802,Toys & Games,42.687254991811294,-73.86782997865039
28,Mr. Fuji Sushi - Albany,42.683647737761774,-73.84007842355446,Sushi,42.687254991811294,-73.86782997865039
29,At Home,42.6976441,-73.8477238,Furniture / Home,42.687254991811294,-73.86782997865039
30,Texas de Brazil,42.688951887376085,-73.84881340544466,Brazilian,42.687254991811294,-73.86782997865039
